Candidate ID Number,Position Title,Department,Furthest Recruiting Stage Reached,Date of Application,Application Source,Highest Degree,Years of Experience,Candidate Type
1364622,Associate Software Developer,Engineering,New Application,9/7/17,Campus Event,PhD,2,Campus
1366211,Associate Relationship Manager,Sales,New Application,8/24/18,Campus Event,Bachelors,0,Campus
1367801,Sr. Customer Service Operations Associate,Operations,New Application,8/13/16,Outsourced,Bachelors,14,Experienced
1369392,Associate Relationship Manager,Sales,New Application,9/27/17,Campus Event,Bachelors,0,Campus
1370984,Associate Software Developer,Engineering,New Application,11/27/18,Campus Job Board,Masters,0,Campus
1372577,Associate Software Developer,Engineering,New Application,8/28/18,Campus Job Board,Masters,1,Campus
1374171,Associate Product Manager,Product,New Application,2/7/18,Campus Job Board,Masters,1,Campus
1375766,Associate Software Developer,Engineering,New Application,9/10/18,Career Fair,Bachelors,0,Campus
1377362,Associate Software Developer,Engineering,In-House Interview,9/30/17,Campus Job Board,PhD,2,Campus
1378959,Associate Relationship Manager,Sales,New Application,9/15/18,Campus Job Board,Bachelors,0,Campus
1380557,Associate Product Manager,Product,New Application,10/19/18,Campus Event,Bachelors,0,Campus
1382156,Associate Software Developer,Engineering,In-House Interview,9/30/16,Campus Event,PhD,3,Campus
1383756,Sr. Product Manager,Product,New Application,1/28/18,Agency,Bachelors,8,Experienced
1385357,Associate Software Developer,Engineering,New Application,10/29/17,Career Fair,Bachelors,0,Campus
1386959,Associate Relationship Manager,Sales,New Application,1/4/17,Campus Job Board,Bachelors,0,Campus
1388562,Associate Software Developer,Engineering,New Application,1/30/17,Website,PhD,2,Campus
1390166,Associate Relationship Manager,Sales,New Application,11/5/17,Campus Event,Bachelors,0,Campus
1391771,Associate Software Developer,Engineering,New Application,11/12/16,Campus Job Board,Bachelors,0,Campus
1393377,Associate Software Developer,Engineering,New Application,9/22/18,Campus Event,Bachelors,0,Campus
1394984,Associate Software Developer,Engineering,In-House Interview,11/1/16,Advertisement,PhD,0,Campus
1396592,Associate Relationship Manager,Sales,New Application,9/3/18,Campus Job Board,Bachelors,0,Campus
1398201,Associate Relationship Manager,Sales,New Application,3/28/16,Campus Job Board,Bachelors,0,Campus
1399811,Associate Product Manager,Product,New Application,9/3/17,Campus Job Board,Bachelors,0,Campus
1401422,Associate Software Developer,Engineering,New Application,10/25/16,Website,Bachelors,0,Campus
1403034,UX Designer,Product,In-House Interview,1/6/17,Career Fair,Bachelors,7,Experienced
1404647,Associate Product Manager,Product,New Application,10/15/18,Campus Job Board,Masters,0,Campus
1406261,Associate Relationship Manager,Sales,New Application,8/20/18,Career Fair,Bachelors,0,Campus
1407876,Associate Software Developer,Engineering,New Application,12/12/18,Advertisement,PhD,0,Campus
1409492,Associate Relationship Manager,Sales,New Application,10/16/18,Career Fair,Bachelors,0,Campus
1411109,Associate Software Developer,Engineering,New Application,10/17/18,Career Fair,Bachelors,0,Campus
1412727,Associate Relationship Manager,Sales,In-House Interview,10/15/17,Campus Event,Masters,1,Campus
1414346,Associate Relationship Manager,Sales,New Application,1/21/18,Advertisement,Bachelors,0,Campus
1415966,Associate Software Developer,Engineering,In-House Interview,11/18/16,Career Fair,PhD,2,Campus
1417587,Account Executive,Sales,New Application,9/12/17,Website,Bachelors,8,Experienced
1419209,Associate Relationship Manager,Sales,New Application,9/22/17,Campus Job Board,Bachelors,0,Campus
1420832,Associate Relationship Manager,Sales,New Application,2/17/18,Campus Job Board,Bachelors,0,Campus
1422456,Sr. Customer Service Operations Associate,Operations,New Application,4/23/18,Outsourced,Bachelors,8,Experienced
1424081,Associate Software Developer,Engineering,New Application,2/18/16,Campus Job Board,Bachelors,0,Campus
1425707,Account Executive,Sales,New Application,8/4/18,Agency,Masters,4,Experienced
1427334,Associate Product Manager,Product,New Application,1/29/16,Campus Job Board,Bachelors,0,Campus
1428962,Associate Software Developer,Engineering,New Application,8/15/18,Career Fair,Bachelors,0,Campus
1430591,Associate Relationship Manager,Sales,New Application,2/1/16,Campus Job Board,Bachelors,0,Campus
1432221,Associate Software Developer,Engineering,New Application,9/19/18,Career Fair,Bachelors,0,Campus
1433852,Sr. Product Manager,Product,New Application,5/9/18,Agency,Bachelors,7,Experienced
1435484,Associate Relationship Manager,Sales,New Application,10/11/18,Campus Job Board,Bachelors,0,Campus
1437117,Associate Software Developer,Engineering,New Application,10/11/16,Career Fair,Bachelors,0,Campus
1438751,Associate Relationship Manager,Sales,New Application,9/14/18,Campus Event,Bachelors,0,Campus
1440386,Associate Relationship Manager,Sales,New Application,2/16/17,Campus Job Board,Bachelors,0,Campus
1442022,Finance Manager,Finance,New Application,3/14/16,Agency,Masters,5,Experienced
1443659,Associate Relationship Manager,Sales,New Application,3/9/17,Campus Job Board,Bachelors,0,Campus
1445297,Associate Relationship Manager,Sales,In-House Interview,1/3/18,Campus Job Board,Bachelors,0,Campus
1446936,Associate Product Manager,Product,New Application,11/16/17,Campus Job Board,Bachelors,0,Campus
1448576,Associate Software Developer,Engineering,New Application,1/6/16,Advertisement,Bachelors,0,Campus
1450217,Associate Product Manager,Product,New Application,10/1/18,Website,Bachelors,0,Campus
1451859,Associate Software Developer,Engineering,New Application,9/3/18,Career Fair,Bachelors,0,Campus
1453502,Associate Relationship Manager,Sales,New Application,10/11/16,Campus Event,Masters,0,Campus
1455146,Associate Product Manager,Product,In-House Interview,8/3/18,Campus Event,PhD,2,Campus
1456791,Business Operations Manager,Operations,New Application,9/14/18,Career Fair,Bachelors,7,Experienced
1458437,Associate Relationship Manager,Sales,New Application,10/21/16,Campus Event,Bachelors,0,Campus
1460084,Associate Relationship Manager,Sales,In-House Interview,10/13/18,Career Fair,Bachelors,0,Campus
1461732,IT Analyst,IT,New Application,8/22/17,Campus Job Board,Masters,1,Campus
1463381,Associate Relationship Manager,Sales,New Application,8/11/18,Campus Event,Masters,1,Campus
1465031,Associate Software Developer,Engineering,New Application,9/30/16,Career Fair,Masters,1,Campus
1466682,Associate Relationship Manager,Sales,New Application,1/27/18,Campus Event,Bachelors,0,Campus
1468334,Associate Software Developer,Engineering,New Application,9/7/16,Campus Job Board,Bachelors,0,Campus
1469987,Associate Relationship Manager,Sales,New Application,1/30/17,Career Fair,Bachelors,0,Campus
1471641,Business Operations Manager,Operations,In-House Interview,12/20/16,Advertisement,Masters,7,Experienced
1473296,Associate Product Manager,Product,New Application,11/1/17,Career Fair,Bachelors,0,Campus
1474952,Associate Relationship Manager,Sales,New Application,9/19/18,Campus Event,Bachelors,0,Campus
1476609,Associate Software Developer,Engineering,In-House Interview,2/26/17,Campus Job Board,Bachelors,0,Campus
1478267,Account Executive,Sales,New Application,4/8/18,Website,Bachelors,4,Experienced
1479926,Finance Manager,Finance,New Application,10/15/17,Website,Bachelors,4,Experienced
1481586,Associate Relationship Manager,Sales,In-House Interview,2/26/18,Website,Bachelors,0,Campus
1483247,Account Executive,Sales,New Application,6/3/17,Advertisement,Masters,8,Experienced
1484909,Associate Software Developer,Engineering,New Application,1/6/16,Website,PhD,0,Campus
1486572,Associate Relationship Manager,Sales,New Application,11/14/18,Campus Job Board,Bachelors,0,Campus
1488236,Finance Manager,Finance,New Application,12/5/17,Agency,Bachelors,6,Experienced
1489901,Associate Software Developer,Engineering,New Application,8/2/18,Career Fair,Bachelors,0,Campus
1491567,Associate Relationship Manager,Sales,New Application,9/21/18,Campus Job Board,Bachelors,0,Campus
1493234,Associate Software Developer,Engineering,New Application,2/12/16,Career Fair,Bachelors,0,Campus
1494902,Account Executive,Sales,In-House Interview,10/1/17,Advertisement,Masters,5,Experienced
1496571,Associate Software Developer,Engineering,New Application,2/28/17,Advertisement,Bachelors,0,Campus
1498241,Associate Software Developer,Engineering,New Application,1/19/16,Advertisement,Masters,1,Campus
1499912,Associate Relationship Manager,Sales,New Application,1/21/17,Campus Job Board,Bachelors,0,Campus
1501584,UX Designer,Product,New Application,9/19/18,Website,Phd,6,Experienced
1503257,Associate Software Developer,Engineering,New Application,12/26/16,Career Fair,Bachelors,0,Campus
1504931,Associate Relationship Manager,Sales,New Application,11/28/18,Campus Job Board,Bachelors,0,Campus
1506606,Associate Relationship Manager,Sales,In-House Interview,11/29/18,Campus Job Board,Masters,1,Campus
1508282,Associate Product Manager,Product,New Application,11/21/18,Campus Job Board,Bachelors,0,Campus
1509959,Associate Relationship Manager,Sales,New Application,8/25/18,Campus Event,Bachelors,0,Campus
1511637,Associate Software Developer,Engineering,New Application,10/14/16,Career Fair,PhD,1,Campus
1513316,Associate Product Manager,Product,New Application,2/19/18,Campus Job Board,Masters,0,Campus
1514996,IT Analyst,IT,New Application,8/20/17,Career Fair,Masters,1,Campus
1516677,Associate Relationship Manager,Sales,New Application,9/24/18,Campus Event,Masters,1,Campus
1518359,Associate Software Developer,Engineering,New Application,10/9/18,Career Fair,Bachelors,0,Campus
1520042,Account Executive,Sales,New Application,7/11/17,Advertisement,Bachelors,8,Experienced
1521726,Associate Relationship Manager,Sales,In-House Interview,12/19/16,Website,Masters,0,Campus
1523411,Associate Relationship Manager,Sales,New Application,1/5/18,Campus Job Board,Bachelors,0,Campus
1525097,Associate Product Manager,Product,In-House Interview,8/21/18,Campus Event,PhD,1,Campus
1526784,Associate Relationship Manager,Sales,New Application,1/3/18,Campus Job Board,Bachelors,0,Campus
1528472,Associate Software Developer,Engineering,New Application,11/26/17,Website,Masters,1,Campus
1530161,Associate Software Developer,Engineering,New Application,9/17/18,Career Fair,Bachelors,0,Campus
1531851,Associate Software Developer,Engineering,New Application,12/14/17,Campus Job Board,Bachelors,0,Campus
1533542,Associate Relationship Manager,Sales,New Application,2/12/16,Advertisement,Bachelors,0,Campus
1535234,Associate Product Manager,Product,New Application,12/10/18,Campus Job Board,Bachelors,0,Campus
1536927,UX Designer,Product,In-House Interview,10/18/17,Advertisement,Masters,6,Experienced
1538621,Associate Software Developer,Engineering,New Application,1/20/18,Advertisement,PhD,2,Campus
1540316,Associate Software Developer,Engineering,New Application,12/18/17,Campus Job Board,Bachelors,0,Campus
1542012,Associate Product Manager,Product,New Application,3/4/18,Website,Bachelors,0,Campus
1543709,Associate Software Developer,Engineering,New Application,1/7/16,Campus Job Board,Bachelors,0,Campus
1545407,Associate Software Developer,Engineering,New Application,8/4/18,Campus Job Board,PhD,1,Campus
1547106,Associate Software Developer,Engineering,New Application,11/13/18,Campus Job Board,Masters,1,Campus
1548806,Associate Product Manager,Product,In-House Interview,10/19/17,Campus Job Board,PhD,1,Campus
1550507,Associate Software Developer,Engineering,New Application,10/26/18,Career Fair,Bachelors,0,Campus
1552209,Associate Software Developer,Engineering,In-House Interview,2/18/18,Campus Job Board,Masters,1,Campus
1553912,Associate Software Developer,Engineering,New Application,11/17/16,Campus Job Board,Masters,1,Campus
1555616,Associate Relationship Manager,Sales,New Application,9/25/18,Campus Job Board,Bachelors,0,Campus
1557321,Associate Product Manager,Product,In-House Interview,9/25/18,Campus Event,PhD,1,Campus
1559027,Associate Product Manager,Product,New Application,10/29/17,Campus Job Board,Masters,1,Campus
1560734,UX Designer,Product,New Application,5/30/18,Career Fair,Bachelors,8,Experienced
1562442,Associate Software Developer,Engineering,New Application,12/9/17,Campus Job Board,PhD,3,Campus
1564151,Associate Relationship Manager,Sales,New Application,1/18/18,Campus Event,Bachelors,0,Campus
1565861,Associate Product Manager,Product,New Application,9/23/18,Advertisement,PhD,1,Campus
1567572,Associate Relationship Manager,Sales,New Application,9/17/17,Campus Job Board,Bachelors,0,Campus
1569284,Associate Relationship Manager,Sales,New Application,10/18/17,Website,Bachelors,0,Campus
1570997,Associate Software Developer,Engineering,New Application,12/5/17,Advertisement,Bachelors,0,Campus
1572711,Associate Product Manager,Product,In-House Interview,10/13/16,Career Fair,PhD,2,Campus
1574426,Associate Software Developer,Engineering,New Application,2/16/17,Campus Job Board,Masters,0,Campus
1576142,Associate Relationship Manager,Sales,New Application,9/6/18,Career Fair,Bachelors,0,Campus
1577859,Associate Product Manager,Product,In-House Interview,11/20/18,Campus Job Board,Masters,0,Campus
1579577,Associate Product Manager,Product,In-House Interview,11/9/18,Campus Job Board,Bachelors,0,Campus
1581296,Associate Software Developer,Engineering,New Application,9/16/18,Career Fair,Bachelors,0,Campus
1583016,Business Operations Manager,Operations,New Application,11/2/18,Agency,PhD,6,Experienced
1584737,Account Executive,Sales,New Application,3/9/17,Agency,Masters,3,Experienced
1586459,Associate Software Developer,Engineering,New Application,10/16/18,Advertisement,Masters,0,Campus
1588182,Associate Software Developer,Engineering,New Application,8/12/18,Career Fair,Bachelors,0,Campus
1589906,Associate Software Developer,Engineering,New Application,1/16/16,Campus Job Board,Bachelors,0,Campus
1591631,Associate Product Manager,Product,In-House Interview,9/20/18,Campus Event,PhD,3,Campus
1593357,Associate Relationship Manager,Sales,New Application,9/20/17,Career Fair,Bachelors,0,Campus
